IDKSIP,year,date,hour,district,district_commune,road_category,road_number,type_of_road,road_geometry,area,Longitude,Latitude,char_place_of_the_event,weather_conditions,lighting,type_of_accident,num_of_accidents,num_of_fatalities,num_of_injured,type_of_injury,is_offender_intoxicated,,,,,,,,,,,,,,,,,,
EWK-98378840F,2014,2014-08-22,20,POWIAT GARWOLIŃSKI,SOBOLEW - OBSZAR WIEJSKI,Droga krajowa,17,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8311111111111","51,8408333333333",Pobocze,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów tylne,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98380969U,2014,2014-08-22,6,POWIAT ŻYRARDOWSKI,WISKITKI - OBSZAR WIEJSKI,Autostrada,A2,Autostrada,Odcinek prosty,Obszar niezabudowany,"20,4133333333333","52,1388888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98380969U,2014,2014-08-22,6,POWIAT ŻYRARDOWSKI,WISKITKI - OBSZAR WIEJSKI,Autostrada,A2,Autostrada,Odcinek prosty,Obszar niezabudowany,"20,4133333333333","52,1388888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98380969U,2014,2014-08-22,6,POWIAT ŻYRARDOWSKI,WISKITKI - OBSZAR WIEJSKI,Autostrada,A2,Autostrada,Odcinek prosty,Obszar niezabudowany,"20,4133333333333","52,1388888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98383233D,2014,2014-08-22,21,POWIAT CIECHANOWSKI,GOŁYMIN-OŚRODEK - OBSZAR WIEJSKI,Droga gminna,G120433W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,4788888888889","52,8994444444444",Jezdnia,Opady deszczu,Noc - droga nieoświetlona,Zderzenie pojazdów tylne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98383233D,2014,2014-08-22,21,POWIAT CIECHANOWSKI,GOŁYMIN-OŚRODEK - OBSZAR WIEJSKI,Droga gminna,G120433W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,4788888888889","52,8994444444444",Jezdnia,Opady deszczu,Noc - droga nieoświetlona,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98378587C,2014,2014-08-22,23,POWIAT WYSZKOWSKI,SOMIANKA - OBSZAR WIEJSKI,Droga krajowa,62,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,2230555555556","52,5702777777778",Jezdnia,Pochmurno,Noc - droga nieoświetlona,Najechanie na drzewo,1,1,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98380556K,2014,2014-08-23,20,POWIAT GOSTYNIŃSKI,GOSTYNIN - OBSZAR WIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"19,5427777777778","52,4638888888889",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98383490G,2014,2014-08-23,18,POWIAT SIEDLECKI,KORCZEW - OBSZAR WIEJSKI,Droga powiatowa,3500E,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"22,6625","52,3686111111111",Pobocze,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98380475K,2014,2014-08-23,23,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P3539W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,1880555555556","51,4936111111111",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Zderzenie pojazdów boczne,1,0,3,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98380475K,2014,2014-08-23,23,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P3539W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,1880555555556","51,4936111111111",Jezdnia,Dobre warunki atmosferyczne,Noc - droga oświetlona,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98378696P,2014,2014-08-23,16,POWIAT CIECHANOWSKI,CIECHANÓW - OBSZAR MIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,6775","52,9038888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98378696P,2014,2014-08-23,16,POWIAT CIECHANOWSKI,CIECHANÓW - OBSZAR MIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,6775","52,9038888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98379730Y,2014,2014-08-23,14,POWIAT MAKOWSKI,CZERWONKA - OBSZAR WIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,2147222222222","52,9083333333333",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98379730Y,2014,2014-08-23,14,POWIAT MAKOWSKI,CZERWONKA - OBSZAR WIEJSKI,Droga krajowa,60,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,2147222222222","52,9083333333333",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98381900A,2014,2014-08-23,22,POWIAT WYSZKOWSKI,WYSZKÓW - OBSZAR MIEJSKI,Droga powiatowa,P4414W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,4702777777778","52,705",Jezdnia,Pochmurno,Noc - droga oświetlona,Najechanie na pieszego,1,0,1,Lekko,T,,,,,,,,,,,,,,,,,,
EWK-98381900A,2014,2014-08-23,22,POWIAT WYSZKOWSKI,WYSZKÓW - OBSZAR MIEJSKI,Droga powiatowa,P4414W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,4702777777778","52,705",Jezdnia,Pochmurno,Noc - droga oświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98378988X,2014,2014-08-23,7,POWIAT SIERPECKI,MOCHOWO - OBSZAR WIEJSKI,Droga wojewódzka,541,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,6322222222222","52,9013888888889",Jezdnia,Pochmurno,"Zmrok, świt",Zderzenie pojazdów czołowe,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98378988X,2014,2014-08-23,7,POWIAT SIERPECKI,MOCHOWO - OBSZAR WIEJSKI,Droga wojewódzka,541,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"19,6322222222222","52,9013888888889",Jezdnia,Pochmurno,"Zmrok, świt",Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98381510E,2014,2014-08-24,1,POWIAT WĘGROWSKI,ŁOCHÓW - OBSZAR WIEJSKI,Droga gminna,G361030S,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8186111111111","52,7319444444444","Skarpa, rów",Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na drzewo,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98378985X,2014,2014-08-24,0,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,0311111111111","52,8452777777778",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98378985X,2014,2014-08-24,0,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"22,0311111111111","52,8452777777778",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98381207H,2014,2014-08-24,20,POWIAT PŁOCKI,SŁUPNO - OBSZAR WIEJSKI,Droga krajowa,62,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,8791666666667","52,6591666666667",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,1,Ciężko,T,,,,,,,,,,,,,,,,,,
EWK-98381207H,2014,2014-08-24,20,POWIAT PŁOCKI,SŁUPNO - OBSZAR WIEJSKI,Droga krajowa,62,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,8791666666667","52,6591666666667",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98383427H,2014,2014-08-24,22,POWIAT KOZIENICKI,SIECIECHÓW - OBSZAR WIEJSKI,Droga wojewódzka,691,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8952777777778","51,6469444444445",Pobocze,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98383427H,2014,2014-08-24,22,POWIAT KOZIENICKI,SIECIECHÓW - OBSZAR WIEJSKI,Droga wojewódzka,691,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,8952777777778","51,6469444444445",Pobocze,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Wywrócenie się pojazdu,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98382391K,2014,2014-08-24,11,POWIAT BIAŁOBRZESKI,BIAŁOBRZEGI - OBSZAR WIEJSKI,Droga krajowa,S7D,Ekspresowa,Odcinek prosty,Obszar niezabudowany,"21,0563888888889","51,7441666666667",Jezdnia,Opady deszczu,Światło dzienne,Najechanie na barierę ochronną,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98382391K,2014,2014-08-24,11,POWIAT BIAŁOBRZESKI,BIAŁOBRZEGI - OBSZAR WIEJSKI,Droga krajowa,S7D,Ekspresowa,Odcinek prosty,Obszar niezabudowany,"21,0563888888889","51,7441666666667",Jezdnia,Opady deszczu,Światło dzienne,Najechanie na barierę ochronną,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98378829T,2014,2014-08-24,18,POWIAT SIERPECKI,ROŚCISZEWO - OBSZAR WIEJSKI,Droga wojewódzka,541,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"19,8730555555556","52,9197222222222","Skarpa, rów",Opady deszczu,Światło dzienne,Najechanie na drzewo,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98380321J,2014,2014-08-24,8,POWIAT PRZASNYSKI,KRASNE - OBSZAR WIEJSKI,Droga powiatowa,3238W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,9508333333333","53,0138888888889",Jezdnia,Opady deszczu,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98380321J,2014,2014-08-24,8,POWIAT PRZASNYSKI,KRASNE - OBSZAR WIEJSKI,Droga powiatowa,3238W,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"20,9508333333333","53,0138888888889",Jezdnia,Opady deszczu,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98379152X,2014,2014-08-24,3,POWIAT BIAŁOBRZESKI,STARA BŁOTNICA - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,9511111111111","51,7033333333333",Pobocze,Pochmurno,Noc - droga nieoświetlona,Najechanie na drzewo,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98379152X,2014,2014-08-24,3,POWIAT BIAŁOBRZESKI,STARA BŁOTNICA - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,9511111111111","51,7033333333333",Pobocze,Pochmurno,Noc - droga nieoświetlona,Najechanie na drzewo,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98380645J,2014,2014-08-24,0,POWIAT PŁOŃSKI,ZAŁUSKI - OBSZAR WIEJSKI,Droga krajowa,7,Dwie jezdnie jednokierunkowe,Odcinek prosty,Obszar niezabudowany,"20,5927777777778","52,6230555555556",Jezdnia,Pochmurno,Noc - droga nieoświetlona,Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98380746K,2014,2014-08-24,4,POWIAT SIERPECKI,SIERPC - OBSZAR WIEJSKI,Droga gminna,GMINNA,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"19,7041666666667","52,925",Jezdnia,Pochmurno,"Zmrok, świt",Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98382884G,2014,2014-08-25,9,POWIAT PŁOŃSKI,PŁOŃSK - OBSZAR MIEJSKI,Droga gminna,G300837W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,4502777777778","52,7027777777778",Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98382884G,2014,2014-08-25,9,POWIAT PŁOŃSKI,PŁOŃSK - OBSZAR MIEJSKI,Droga gminna,G300837W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,4502777777778","52,7027777777778",Przejście dla pieszych,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98382266N,2014,2014-08-25,16,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1930555555555","51,3855555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98382266N,2014,2014-08-25,16,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Nieokreślone (puste pole),,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1930555555555","51,3855555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98381224C,2014,2014-08-25,20,POWIAT PŁOCKI,SŁUBICE - OBSZAR WIEJSKI,Droga wojewódzka,575,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"19,9583333333333","52,4783333333333",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98381224C,2014,2014-08-25,20,POWIAT PŁOCKI,SŁUBICE - OBSZAR WIEJSKI,Droga wojewódzka,575,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"19,9583333333333","52,4783333333333",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98379068T,2014,2014-08-25,11,POWIAT PRZASNYSKI,KRZYNOWŁOGA MAŁA - OBSZAR WIEJSKI,Droga krajowa,57,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9830555555556","53,245",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,3,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98379068T,2014,2014-08-25,11,POWIAT PRZASNYSKI,KRZYNOWŁOGA MAŁA - OBSZAR WIEJSKI,Droga krajowa,57,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9830555555556","53,245",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98382895C,2014,2014-08-25,12,POWIAT PŁOŃSKI,PŁOŃSK - OBSZAR WIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,4144444444444","52,7363888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,6,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98382895C,2014,2014-08-25,12,POWIAT PŁOŃSKI,PŁOŃSK - OBSZAR WIEJSKI,Droga krajowa,7,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar niezabudowany,"20,4144444444444","52,7363888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów czołowe,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98382535K,2014,2014-08-25,6,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR WIEJSKI,Droga powiatowa,P4529W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,6816666666667","51,295",Pobocze,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów tylne,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98382904K,2014,2014-08-26,16,POWIAT PŁOŃSKI,BABOSZEWO - OBSZAR WIEJSKI,Droga powiatowa,P3021W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,2075","52,8247222222222",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,"Najechanie na słup, znak",1,1,0,Nieokreślone (puste pole),T,,,,,,,,,,,,,,,,,,
EWK-98382156X,2014,2014-08-26,16,POWIAT RADOMSKI,ZAKRZEW - OBSZAR WIEJSKI,Droga wojewódzka,740,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1569444444444","51,5502777777778",Jezdnia,Opady deszczu,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98382156X,2014,2014-08-26,16,POWIAT RADOMSKI,ZAKRZEW - OBSZAR WIEJSKI,Droga wojewódzka,740,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,1569444444444","51,5502777777778",Jezdnia,Opady deszczu,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98383850G,2014,2014-08-26,10,POWIAT PŁOCKI,GĄBIN - OBSZAR MIEJSKI,Droga wojewódzka,577,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"19,8805555555556","52,5383333333333",Jezdnia,Opady deszczu,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98383850G,2014,2014-08-26,10,POWIAT PŁOCKI,GĄBIN - OBSZAR MIEJSKI,Droga wojewódzka,577,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"19,8805555555556","52,5383333333333",Jezdnia,Opady deszczu,Światło dzienne,Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98382199M,2014,2014-08-26,22,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5304W  ,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,3111111111111","51,4725",Jezdnia,Pochmurno,Noc - droga oświetlona,"Najechanie na słup, znak",1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98382199M,2014,2014-08-26,22,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P5304W  ,Jednojezdniowa dwukierunkowa,,Obszar zabudowany,"21,3111111111111","51,4725",Jezdnia,Pochmurno,Noc - droga oświetlona,"Najechanie na słup, znak",1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98383837R,2014,2014-08-26,8,POWIAT PŁOCKI,BRUDZEŃ DUŻY - OBSZAR WIEJSKI,Droga wojewódzka,562,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"19,5972222222222","52,6913888888889","Skarpa, rów",Pochmurno,Światło dzienne,Wywrócenie się pojazdu,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98385342H,2014,2014-08-27,22,POWIAT MŁAWSKI,WIŚNIEWO - OBSZAR WIEJSKI,Droga krajowa,7,Dwie jezdnie jednokierunkowe,,Obszar niezabudowany,"20,3736111111111","53,1555555555556",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów tylne,1,0,2,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98385342H,2014,2014-08-27,22,POWIAT MŁAWSKI,WIŚNIEWO - OBSZAR WIEJSKI,Droga krajowa,7,Dwie jezdnie jednokierunkowe,,Obszar niezabudowany,"20,3736111111111","53,1555555555556",Jezdnia,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Zderzenie pojazdów tylne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98385463H,2014,2014-08-27,20,POWIAT RADOMSKI,ZAKRZEW - OBSZAR WIEJSKI,Droga wojewódzka,740,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,0480555555556","51,5744444444445",Jezdnia,Opady deszczu,Noc - droga oświetlona,Najechanie na pieszego,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98386457T,2014,2014-08-27,22,POWIAT CIECHANOWSKI,GOŁYMIN-OŚRODEK - OBSZAR WIEJSKI,Droga wojewódzka,618,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,9775","52,8536111111111",Jezdnia,Pochmurno,Noc - droga nieoświetlona,Zderzenie pojazdów boczne,1,1,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98387674J,2014,2014-08-28,6,POWIAT SIERPECKI,SZCZUTOWO - OBSZAR WIEJSKI,Droga krajowa,10,Jednojezdniowa dwukierunkowa,"Zakręt, łuk",Obszar zabudowany,"19,6088888888889","52,9161111111111",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na barierę ochronną,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98387466J,2014,2014-08-28,11,POWIAT MŁAWSKI,LIPOWIEC KOŚCIELNY - OBSZAR WIEJSKI,Droga powiatowa,P2328W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"20,4783333333333","53,3283333333333",Pobocze,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na drzewo,1,2,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98387534E,2014,2014-08-28,16,POWIAT PUŁTUSKI,ŚWIERCZE - OBSZAR WIEJSKI,Droga wojewódzka,620,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar niezabudowany,"21,0027777777778","52,7361111111111","Skarpa, rów",Dobre warunki atmosferyczne,Światło dzienne,Najechanie na drzewo,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98386117W,2014,2014-08-28,18,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P1715W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2186111111111","51,5602777777778",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98386117W,2014,2014-08-28,18,POWIAT RADOM,RADOM - OBSZAR MIEJSKI,Droga powiatowa,P1715W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,2186111111111","51,5602777777778",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Najechanie na pieszego,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98389510W,2014,2014-08-28,14,POWIAT PŁOŃSKI,NOWE MIASTO - OBSZAR WIEJSKI,Droga gminna,G300610W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,7955555555556","52,7555555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98389510W,2014,2014-08-28,14,POWIAT PŁOŃSKI,NOWE MIASTO - OBSZAR WIEJSKI,Droga gminna,G300610W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"20,7955555555556","52,7555555555556",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98386670Y,2014,2014-08-28,13,POWIAT OSTROWSKI,MAŁKINIA GÓRNA - OBSZAR WIEJSKI,Droga wojewódzka,627,Jednojezdniowa dwukierunkowa,Wzniesienie,Obszar niezabudowany,"22,0672222222222","52,7741666666667","Skarpa, rów",Dobre warunki atmosferyczne,Światło dzienne,Wywrócenie się pojazdu,1,0,1,Ciężko,N,,,,,,,,,,,,,,,,,,
EWK-98385199F,2014,2014-08-28,5,POWIAT PŁOCKI,STARA BIAŁA - OBSZAR WIEJSKI,Droga powiatowa,5201W,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,8052777777778","52,7483333333333",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
EWK-98385199F,2014,2014-08-28,5,POWIAT PŁOCKI,STARA BIAŁA - OBSZAR WIEJSKI,Droga powiatowa,5201W,Jednojezdniowa dwukierunkowa,,Obszar niezabudowany,"19,8052777777778","52,7483333333333",Jezdnia,Dobre warunki atmosferyczne,"Zmrok, świt",Zderzenie pojazdów boczne,1,0,0,Nieokreślone (puste pole),N,,,,,,,,,,,,,,,,,,
EWK-98386819H,2014,2014-08-28,7,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR MIEJSKI,Droga powiatowa,P4512W,Jednojezdniowa dwukierunkowa,Odcinek prosty,Obszar zabudowany,"21,6541666666667","51,3988888888889",Jezdnia,Dobre warunki atmosferyczne,Światło dzienne,Zderzenie pojazdów boczne,1,0,1,Lekko,N,,,,,,,,,,,,,,,,,,
